UserID,Date ,PriceID
908878,13/12/2020,2
909006,13/12/2020,4
910613,13/12/2020,2
920734,13/12/2020,5
928939,13/12/2020,4
952986,13/12/2020,3
971251,13/12/2020,2
971251,13/12/2020,5
983935,13/12/2020,1
984746,13/12/2020,2
986034,13/12/2020,1
986034,13/12/2020,2
986034,13/12/2020,2
987810,13/12/2020,4
836,14/12/2020,2
8838,14/12/2020,3
26432,14/12/2020,4
48885,14/12/2020,2
48885,14/12/2020,2
48885,14/12/2020,2
63550,14/12/2020,2
67515,14/12/2020,4
68723,14/12/2020,1
68723,14/12/2020,2
68723,14/12/2020,2
83804,14/12/2020,1
103300,14/12/2020,2
103300,14/12/2020,2
103300,14/12/2020,2
105047,14/12/2020,2
113626,14/12/2020,1
134621,14/12/2020,3
137296,14/12/2020,2
152211,14/12/2020,2
180486,14/12/2020,1
180486,14/12/2020,1
200690,14/12/2020,5
201945,14/12/2020,2
201945,14/12/2020,2
218352,14/12/2020,1
242823,14/12/2020,2
242823,14/12/2020,2
257802,14/12/2020,4
267818,14/12/2020,4
282641,14/12/2020,2
282820,14/12/2020,3
297550,14/12/2020,2
301750,14/12/2020,1
304899,14/12/2020,1
304899,14/12/2020,1
329525,14/12/2020,5
337501,14/12/2020,2
347504,14/12/2020,3
352226,14/12/2020,3
352226,14/12/2020,5
366544,14/12/2020,1
366544,14/12/2020,1
370438,14/12/2020,2
370438,14/12/2020,5
387013,14/12/2020,1
395734,14/12/2020,3
397320,14/12/2020,2
397393,14/12/2020,4
397393,14/12/2020,4
397393,14/12/2020,4
399511,14/12/2020,5
403555,14/12/2020,2
403555,14/12/2020,4
407792,14/12/2020,2
419802,14/12/2020,1
433340,14/12/2020,5
470302,14/12/2020,2
470302,14/12/2020,2
479275,14/12/2020,1
479275,14/12/2020,1
511025,14/12/2020,2
511025,14/12/2020,2
511025,14/12/2020,2
516552,14/12/2020,3
546458,14/12/2020,2
558080,14/12/2020,1
558080,14/12/2020,1
558080,14/12/2020,1
573301,14/12/2020,4
589438,14/12/2020,4
594908,14/12/2020,1
594908,14/12/2020,5
610513,14/12/2020,2
634587,14/12/2020,2
649528,14/12/2020,3
681065,14/12/2020,2
681065,14/12/2020,2
689713,14/12/2020,5
690110,14/12/2020,2
692341,14/12/2020,5
696524,14/12/2020,4
696524,14/12/2020,4
696850,14/12/2020,5
708934,14/12/2020,1
708934,14/12/2020,1
721884,14/12/2020,5
721884,14/12/2020,5
732877,14/12/2020,1
745155,14/12/2020,1
754390,14/12/2020,1
754390,14/12/2020,1
776472,14/12/2020,1
778086,14/12/2020,1
778086,14/12/2020,1
779694,14/12/2020,4
781852,14/12/2020,1
783185,14/12/2020,2
788765,14/12/2020,3
788765,14/12/2020,5
797632,14/12/2020,5
825513,14/12/2020,1
835013,14/12/2020,5
866608,14/12/2020,1
866608,14/12/2020,1
866608,14/12/2020,3
875919,14/12/2020,2
891178,14/12/2020,1
891178,14/12/2020,1
891178,14/12/2020,1
900242,14/12/2020,1
900242,14/12/2020,5
900242,14/12/2020,5
903514,14/12/2020,2
903796,14/12/2020,5
906100,14/12/2020,3
906100,14/12/2020,3
908145,14/12/2020,1
908878,14/12/2020,2
908878,14/12/2020,2
909006,14/12/2020,1
920734,14/12/2020,1
935775,14/12/2020,1
952986,14/12/2020,3
958934,14/12/2020,1
971251,14/12/2020,2
983935,14/12/2020,1
983935,14/12/2020,1
986034,14/12/2020,3
986034,14/12/2020,5
836,15/12/2020,1
8838,15/12/2020,2
9040,15/12/2020,2
26432,15/12/2020,1
28101,15/12/2020,1
67515,15/12/2020,1
68723,15/12/2020,1
74901,15/12/2020,1
74901,15/12/2020,1
103300,15/12/2020,1
103300,15/12/2020,1
103300,15/12/2020,1
105047,15/12/2020,2
136768,15/12/2020,3
152221,15/12/2020,1
163986,15/12/2020,2
163986,15/12/2020,2
180486,15/12/2020,4
180683,15/12/2020,1
191673,15/12/2020,3
200690,15/12/2020,1
201945,15/12/2020,2
201945,15/12/2020,2
201945,15/12/2020,2
216617,15/12/2020,2
218352,15/12/2020,2
242823,15/12/2020,3
257802,15/12/2020,2
267818,15/12/2020,1
267818,15/12/2020,1
282641,15/12/2020,4
282820,15/12/2020,3
297550,15/12/2020,1
301750,15/12/2020,1
301750,15/12/2020,1
319590,15/12/2020,3
329525,15/12/2020,2
347504,15/12/2020,2
362362,15/12/2020,1
366544,15/12/2020,5
370438,15/12/2020,4
370709,15/12/2020,1
370709,15/12/2020,1
370709,15/12/2020,1
395734,15/12/2020,3
397393,15/12/2020,2
397393,15/12/2020,2
399511,15/12/2020,1
399511,15/12/2020,1
403555,15/12/2020,5
407792,15/12/2020,1
419802,15/12/2020,3
433340,15/12/2020,1
433340,15/12/2020,1
433340,15/12/2020,4
446534,15/12/2020,4
457464,15/12/2020,1
470302,15/12/2020,4
497604,15/12/2020,5
497604,15/12/2020,5
511025,15/12/2020,4
516552,15/12/2020,1
529318,15/12/2020,1
529318,15/12/2020,2
558080,15/12/2020,2
573301,15/12/2020,5
573301,15/12/2020,5
573301,15/12/2020,5
594908,15/12/2020,1
594908,15/12/2020,1
594908,15/12/2020,1
623999,15/12/2020,1
634587,15/12/2020,2
666347,15/12/2020,1
666347,15/12/2020,1
666347,15/12/2020,1
689713,15/12/2020,3
689713,15/12/2020,3
689713,15/12/2020,3
692341,15/12/2020,1
721884,15/12/2020,3
732877,15/12/2020,2
745155,15/12/2020,3
754390,15/12/2020,4
767146,15/12/2020,2
767146,15/12/2020,2
776472,15/12/2020,5
778086,15/12/2020,1
781852,15/12/2020,4
781852,15/12/2020,4
783185,15/12/2020,4
783185,15/12/2020,4
783979,15/12/2020,3
788765,15/12/2020,1
788765,15/12/2020,4
788765,15/12/2020,4
797632,15/12/2020,1
812933,15/12/2020,3
825513,15/12/2020,1
825513,15/12/2020,1
835013,15/12/2020,2
835013,15/12/2020,4
849184,15/12/2020,1
849184,15/12/2020,1
866608,15/12/2020,4
875919,15/12/2020,2
891178,15/12/2020,5
900242,15/12/2020,1
900242,15/12/2020,1
903514,15/12/2020,1
903796,15/12/2020,5
906100,15/12/2020,3
906100,15/12/2020,3
908878,15/12/2020,4
909006,15/12/2020,3
928939,15/12/2020,4
935775,15/12/2020,4
952986,15/12/2020,5
958934,15/12/2020,5
971251,15/12/2020,1
983935,15/12/2020,2
986034,15/12/2020,4
987810,15/12/2020,2
8838,16/12/2020,1
26432,16/12/2020,5
28101,16/12/2020,3
48885,16/12/2020,1
48885,16/12/2020,1
67515,16/12/2020,2
67515,16/12/2020,2
67515,16/12/2020,2
76545,16/12/2020,2
76545,16/12/2020,2
83804,16/12/2020,3
103300,16/12/2020,2
105047,16/12/2020,3
113626,16/12/2020,5
134621,16/12/2020,3
136768,16/12/2020,1
152211,16/12/2020,2
152221,16/12/2020,4
159749,16/12/2020,1
163986,16/12/2020,1
180486,16/12/2020,1
180683,16/12/2020,5
191673,16/12/2020,3
200690,16/12/2020,4
200690,16/12/2020,5
201945,16/12/2020,1
218352,16/12/2020,4
218352,16/12/2020,4
218352,16/12/2020,4
229926,16/12/2020,2
242823,16/12/2020,2
242823,16/12/2020,2
242823,16/12/2020,2
257802,16/12/2020,2
267818,16/12/2020,5
282641,16/12/2020,5
282820,16/12/2020,1
297550,16/12/2020,1
319590,16/12/2020,3
329525,16/12/2020,4
337501,16/12/2020,5
347504,16/12/2020,1
366544,16/12/2020,1
366544,16/12/2020,1
370438,16/12/2020,2
370709,16/12/2020,1
387013,16/12/2020,1
395734,16/12/2020,1
399511,16/12/2020,3
403555,16/12/2020,4
419802,16/12/2020,4
419802,16/12/2020,4
433340,16/12/2020,1
433340,16/12/2020,3
446534,16/12/2020,2
457464,16/12/2020,4
479275,16/12/2020,2
479275,16/12/2020,2
479275,16/12/2020,2
511025,16/12/2020,5
529318,16/12/2020,1
546458,16/12/2020,2
589438,16/12/2020,4
610513,16/12/2020,3
623999,16/12/2020,1
634587,16/12/2020,3
649528,16/12/2020,1
649528,16/12/2020,1
649528,16/12/2020,1
666347,16/12/2020,5
681065,16/12/2020,1
689713,16/12/2020,1
690110,16/12/2020,4
692341,16/12/2020,1
692341,16/12/2020,1
696524,16/12/2020,2
696850,16/12/2020,2
721884,16/12/2020,5
732877,16/12/2020,1
776472,16/12/2020,1
778086,16/12/2020,1
778086,16/12/2020,2
781852,16/12/2020,2
781852,16/12/2020,2
781852,16/12/2020,2
783185,16/12/2020,2
783185,16/12/2020,2
783979,16/12/2020,2
788765,16/12/2020,1
788765,16/12/2020,1
797632,16/12/2020,2
812119,16/12/2020,1
812933,16/12/2020,3
825513,16/12/2020,1
866608,16/12/2020,4
891178,16/12/2020,2
900242,16/12/2020,2
900242,16/12/2020,2
903796,16/12/2020,2
906100,16/12/2020,4
908145,16/12/2020,4
908878,16/12/2020,5
910613,16/12/2020,4
920734,16/12/2020,5
920734,16/12/2020,5
928939,16/12/2020,3
935775,16/12/2020,5
935775,16/12/2020,5
952986,16/12/2020,1
958934,16/12/2020,1
971251,16/12/2020,1
983935,16/12/2020,5
983935,16/12/2020,5
983935,16/12/2020,5
987810,16/12/2020,3
987810,16/12/2020,3
987810,16/12/2020,3
836,17/12/2020,1
4542,17/12/2020,1
4542,17/12/2020,1
4542,17/12/2020,1
28101,17/12/2020,3
48885,17/12/2020,1
48885,17/12/2020,1
67515,17/12/2020,1
68723,17/12/2020,2
68723,17/12/2020,2
75881,17/12/2020,5
80878,17/12/2020,1
105047,17/12/2020,1
134621,17/12/2020,1
134621,17/12/2020,1
152221,17/12/2020,2
152221,17/12/2020,2
163986,17/12/2020,2
180486,17/12/2020,1
180683,17/12/2020,1
180683,17/12/2020,1
200690,17/12/2020,2
201945,17/12/2020,2
201945,17/12/2020,2
229926,17/12/2020,1
242823,17/12/2020,5
257802,17/12/2020,3
282641,17/12/2020,1
282641,17/12/2020,1
282641,17/12/2020,2
282820,17/12/2020,2
282820,17/12/2020,2
297550,17/12/2020,3
301750,17/12/2020,3
304899,17/12/2020,1
304899,17/12/2020,1
319590,17/12/2020,4
329525,17/12/2020,1
347504,17/12/2020,2
352226,17/12/2020,4
362362,17/12/2020,5
366544,17/12/2020,1
370438,17/12/2020,1
370709,17/12/2020,1
370709,17/12/2020,1
370709,17/12/2020,3
387013,17/12/2020,1
387013,17/12/2020,1
387013,17/12/2020,3
395734,17/12/2020,1
397320,17/12/2020,3
397393,17/12/2020,1
397393,17/12/2020,1
397393,17/12/2020,1
399511,17/12/2020,3
403555,17/12/2020,1
407792,17/12/2020,5
419802,17/12/2020,1
419802,17/12/2020,1
419802,17/12/2020,2
446534,17/12/2020,2
457464,17/12/2020,2
470302,17/12/2020,4
497604,17/12/2020,2
511025,17/12/2020,5
511025,17/12/2020,5
516552,17/12/2020,1
529318,17/12/2020,5
546458,17/12/2020,4
558080,17/12/2020,5
594908,17/12/2020,1
610513,17/12/2020,1
610513,17/12/2020,1
610513,17/12/2020,4
623999,17/12/2020,1
623999,17/12/2020,1
634587,17/12/2020,1
649528,17/12/2020,1
666347,17/12/2020,1
666347,17/12/2020,1
681065,17/12/2020,1
690110,17/12/2020,4
696524,17/12/2020,2
696524,17/12/2020,2
708934,17/12/2020,1
721884,17/12/2020,4
721884,17/12/2020,4
721884,17/12/2020,5
732877,17/12/2020,5
745155,17/12/2020,1
754390,17/12/2020,1
754390,17/12/2020,1
767146,17/12/2020,3
778086,17/12/2020,1
779694,17/12/2020,3
781852,17/12/2020,5
783185,17/12/2020,3
788765,17/12/2020,4
812119,17/12/2020,2
812933,17/12/2020,4
812933,17/12/2020,4
825513,17/12/2020,1
825513,17/12/2020,1
849184,17/12/2020,2
866608,17/12/2020,2
875919,17/12/2020,4
891178,17/12/2020,4
900242,17/12/2020,5
903514,17/12/2020,3
903796,17/12/2020,2
906100,17/12/2020,3
906100,17/12/2020,3
906100,17/12/2020,3
908145,17/12/2020,2
908878,17/12/2020,1
909006,17/12/2020,5
910613,17/12/2020,3
910613,17/12/2020,4
920734,17/12/2020,5
928939,17/12/2020,2
928939,17/12/2020,2
952986,17/12/2020,2
958934,17/12/2020,3
971251,17/12/2020,1
983935,17/12/2020,5
986034,17/12/2020,5
987810,17/12/2020,2
8838,18/12/2020,2
26432,18/12/2020,3
26432,18/12/2020,3
28101,18/12/2020,1
28101,18/12/2020,1
48885,18/12/2020,1
67515,18/12/2020,1
83804,18/12/2020,1
92884,18/12/2020,1
92884,18/12/2020,1
103300,18/12/2020,1
105047,18/12/2020,4
105047,18/12/2020,4
113626,18/12/2020,2
134621,18/12/2020,2
152211,18/12/2020,1
152221,18/12/2020,2
152221,18/12/2020,3
163986,18/12/2020,2
169862,18/12/2020,4
169862,18/12/2020,4
169862,18/12/2020,4
180683,18/12/2020,2
180683,18/12/2020,2
191673,18/12/2020,1
191673,18/12/2020,2
191673,18/12/2020,2
200690,18/12/2020,1
201945,18/12/2020,1
216617,18/12/2020,2
218352,18/12/2020,4
229926,18/12/2020,2
242823,18/12/2020,2
257802,18/12/2020,3
267818,18/12/2020,2
282641,18/12/2020,1
282641,18/12/2020,1
282641,18/12/2020,1
282820,18/12/2020,1
297550,18/12/2020,1
301750,18/12/2020,2
304899,18/12/2020,1
304899,18/12/2020,1
304899,18/12/2020,1
329525,18/12/2020,2
329525,18/12/2020,3
329525,18/12/2020,3
337501,18/12/2020,1
337501,18/12/2020,1
337501,18/12/2020,1
347504,18/12/2020,1
347504,18/12/2020,1
347504,18/12/2020,1
366544,18/12/2020,1
366544,18/12/2020,1
366544,18/12/2020,3
370438,18/12/2020,1
387013,18/12/2020,1
395734,18/12/2020,4
395734,18/12/2020,4
397320,18/12/2020,5
397393,18/12/2020,5
399511,18/12/2020,2
403555,18/12/2020,3
407792,18/12/2020,1
419802,18/12/2020,1
419802,18/12/2020,1
433340,18/12/2020,2
446534,18/12/2020,5
457464,18/12/2020,3
457464,18/12/2020,3
470302,18/12/2020,1
470302,18/12/2020,5
470302,18/12/2020,5
479275,18/12/2020,2
511025,18/12/2020,1
516552,18/12/2020,1
546458,18/12/2020,2
546458,18/12/2020,2
558080,18/12/2020,1
558080,18/12/2020,3
573301,18/12/2020,4
589438,18/12/2020,2
594908,18/12/2020,4
594908,18/12/2020,4
610513,18/12/2020,3
610513,18/12/2020,3
610513,18/12/2020,3
623999,18/12/2020,2
634587,18/12/2020,1
649528,18/12/2020,5
649528,18/12/2020,5
681065,18/12/2020,4
689713,18/12/2020,2
690110,18/12/2020,3
690110,18/12/2020,3
696524,18/12/2020,2
696524,18/12/2020,2
696524,18/12/2020,2
696850,18/12/2020,2
708934,18/12/2020,3
721884,18/12/2020,5
745155,18/12/2020,1
745155,18/12/2020,1
745155,18/12/2020,4
754390,18/12/2020,1
767146,18/12/2020,1
776472,18/12/2020,3
779694,18/12/2020,4
779694,18/12/2020,4
781852,18/12/2020,2
783185,18/12/2020,3
783979,18/12/2020,5
783979,18/12/2020,5
783979,18/12/2020,5
788765,18/12/2020,3
797632,18/12/2020,1
812119,18/12/2020,2
812933,18/12/2020,4
825513,18/12/2020,4
849184,18/12/2020,1
866608,18/12/2020,4
900242,18/12/2020,3
900242,18/12/2020,3
900242,18/12/2020,3
903514,18/12/2020,2
903514,18/12/2020,3
903796,18/12/2020,5
908145,18/12/2020,4
908145,18/12/2020,4
908878,18/12/2020,2
909006,18/12/2020,1
909006,18/12/2020,1
910613,18/12/2020,5
920734,18/12/2020,5
920734,18/12/2020,5
920734,18/12/2020,5
928939,18/12/2020,2
928939,18/12/2020,2
935775,18/12/2020,5
952986,18/12/2020,4
958934,18/12/2020,3
971251,18/12/2020,5
983935,18/12/2020,3
984746,18/12/2020,3
986034,18/12/2020,1
836,19/12/2020,2
836,19/12/2020,2
4542,19/12/2020,2
8838,19/12/2020,3
8838,19/12/2020,3
26432,19/12/2020,1
26432,19/12/2020,1
26432,19/12/2020,1
28101,19/12/2020,1
48885,19/12/2020,1
67515,19/12/2020,1
82339,19/12/2020,3
95119,19/12/2020,2
95119,19/12/2020,2
105047,19/12/2020,2
105047,19/12/2020,2
113626,19/12/2020,1
134621,19/12/2020,5
134621,19/12/2020,5
134621,19/12/2020,5
136768,19/12/2020,3
136768,19/12/2020,3
136768,19/12/2020,3
152211,19/12/2020,3
152211,19/12/2020,3
152221,19/12/2020,2
180486,19/12/2020,2
180683,19/12/2020,1
180683,19/12/2020,3
200690,19/12/2020,4
216617,19/12/2020,2
216617,19/12/2020,2
218352,19/12/2020,4
229926,19/12/2020,3
242823,19/12/2020,3
267818,19/12/2020,1
282641,19/12/2020,1
282820,19/12/2020,1
301750,19/12/2020,1
329525,19/12/2020,1
337501,19/12/2020,1
347504,19/12/2020,2
352226,19/12/2020,1
366544,19/12/2020,1
370438,19/12/2020,2
370709,19/12/2020,5
395734,19/12/2020,1
395734,19/12/2020,1
397320,19/12/2020,5
397320,19/12/2020,5
397320,19/12/2020,5
397393,19/12/2020,4
399511,19/12/2020,1
403555,19/12/2020,4
403555,19/12/2020,4
407792,19/12/2020,1
433340,19/12/2020,1
433340,19/12/2020,2
433340,19/12/2020,2
446534,19/12/2020,2
457464,19/12/2020,3
470302,19/12/2020,2
479275,19/12/2020,1
511025,19/12/2020,1
516552,19/12/2020,1
529318,19/12/2020,3
546458,19/12/2020,2
546458,19/12/2020,2
546458,19/12/2020,2
573301,19/12/2020,4
573301,19/12/2020,4
589438,19/12/2020,3
594908,19/12/2020,1
634587,19/12/2020,5
649528,19/12/2020,2
649528,19/12/2020,4
666347,19/12/2020,1
666347,19/12/2020,1
681065,19/12/2020,5
681065,19/12/2020,5
681065,19/12/2020,5
689713,19/12/2020,1
696524,19/12/2020,5
696850,19/12/2020,5
696850,19/12/2020,5
721884,19/12/2020,1
732877,19/12/2020,1
745155,19/12/2020,1
754390,19/12/2020,2
754390,19/12/2020,2
778086,19/12/2020,2
778086,19/12/2020,2
781852,19/12/2020,1
783979,19/12/2020,5
788765,19/12/2020,5
797632,19/12/2020,2
812119,19/12/2020,2
812933,19/12/2020,2
825513,19/12/2020,5
835013,19/12/2020,4
866608,19/12/2020,2
875919,19/12/2020,1
891178,19/12/2020,3
900242,19/12/2020,1
903514,19/12/2020,1
903796,19/12/2020,3
906100,19/12/2020,4
908145,19/12/2020,4
908878,19/12/2020,2
910613,19/12/2020,3
910613,19/12/2020,4
935775,19/12/2020,3
958934,19/12/2020,1
971251,19/12/2020,2
983935,19/12/2020,1
983935,19/12/2020,1
984746,19/12/2020,4
984746,19/12/2020,4
984746,19/12/2020,4
987810,19/12/2020,2
4542,20/12/2020,1
8838,20/12/2020,2
26432,20/12/2020,1
26432,20/12/2020,1
28101,20/12/2020,2
48885,20/12/2020,1
67515,20/12/2020,1
68723,20/12/2020,1
68723,20/12/2020,1
83804,20/12/2020,1
100765,20/12/2020,2
103300,20/12/2020,2
105047,20/12/2020,1
113626,20/12/2020,1
134621,20/12/2020,1
136768,20/12/2020,3
152211,20/12/2020,3
152221,20/12/2020,1
163986,20/12/2020,1
180486,20/12/2020,3
180683,20/12/2020,1
191544,20/12/2020,1
191673,20/12/2020,2
200690,20/12/2020,2
200690,20/12/2020,2
200690,20/12/2020,2
201945,20/12/2020,2
201945,20/12/2020,2
201945,20/12/2020,2
218352,20/12/2020,4
229926,20/12/2020,1
257802,20/12/2020,1
267818,20/12/2020,1
282641,20/12/2020,1
301750,20/12/2020,5
304899,20/12/2020,3
337501,20/12/2020,4
352226,20/12/2020,2
352226,20/12/2020,5
362362,20/12/2020,1
362362,20/12/2020,1
366544,20/12/2020,2
370438,20/12/2020,1
387013,20/12/2020,4
387013,20/12/2020,4
395734,20/12/2020,1
397393,20/12/2020,1
397393,20/12/2020,1
397393,20/12/2020,1
399511,20/12/2020,1
399511,20/12/2020,1
399511,20/12/2020,1
403555,20/12/2020,4
403555,20/12/2020,4
407792,20/12/2020,3
407792,20/12/2020,3
470302,20/12/2020,3
479275,20/12/2020,2
479275,20/12/2020,2
497604,20/12/2020,4
511025,20/12/2020,3
516552,20/12/2020,1
529318,20/12/2020,2
546458,20/12/2020,1
558080,20/12/2020,4
589438,20/12/2020,3
610513,20/12/2020,3
623999,20/12/2020,2
634587,20/12/2020,4
649528,20/12/2020,2
666347,20/12/2020,5
689713,20/12/2020,5
690110,20/12/2020,5
690110,20/12/2020,5
690110,20/12/2020,5
692341,20/12/2020,3
692341,20/12/2020,3
696524,20/12/2020,1
696524,20/12/2020,1
696850,20/12/2020,4
696850,20/12/2020,4
696850,20/12/2020,4
708934,20/12/2020,1
721884,20/12/2020,5
732877,20/12/2020,2
754390,20/12/2020,5
767146,20/12/2020,2
778086,20/12/2020,5
779694,20/12/2020,2
781852,20/12/2020,2
783185,20/12/2020,1
783979,20/12/2020,1
783979,20/12/2020,1
783979,20/12/2020,1
788765,20/12/2020,3
812119,20/12/2020,3
812933,20/12/2020,5
812933,20/12/2020,5
812933,20/12/2020,5
825513,20/12/2020,5
835013,20/12/2020,1
866608,20/12/2020,5
875919,20/12/2020,4
891178,20/12/2020,2
900242,20/12/2020,2
900242,20/12/2020,2
903796,20/12/2020,3
906100,20/12/2020,4
906100,20/12/2020,4
908145,20/12/2020,3
908878,20/12/2020,2
908878,20/12/2020,2
909006,20/12/2020,5
910613,20/12/2020,1
920734,20/12/2020,4
928939,20/12/2020,5
935775,20/12/2020,3
952986,20/12/2020,5
958934,20/12/2020,5
983935,20/12/2020,4
984746,20/12/2020,1
986034,20/12/2020,2
987810,20/12/2020,1
987810,20/12/2020,5
987810,20/12/2020,5
836,21/12/2020,3
4542,21/12/2020,2
8838,21/12/2020,1
26432,21/12/2020,1
28101,21/12/2020,1
28101,21/12/2020,1
67515,21/12/2020,1
83804,21/12/2020,2
87508,21/12/2020,2
105698,21/12/2020,1
105698,21/12/2020,2
134621,21/12/2020,2
134621,21/12/2020,2
134621,21/12/2020,2
152211,21/12/2020,2
152211,21/12/2020,2
163986,21/12/2020,1
180486,21/12/2020,3
191673,21/12/2020,2
200690,21/12/2020,4
201945,21/12/2020,1
201945,21/12/2020,1
216617,21/12/2020,2
216617,21/12/2020,2
218352,21/12/2020,1
229926,21/12/2020,2
229926,21/12/2020,2
242823,21/12/2020,1
242823,21/12/2020,1
242823,21/12/2020,1
257802,21/12/2020,2
267818,21/12/2020,2
282641,21/12/2020,3
319590,21/12/2020,1
329525,21/12/2020,4
347504,21/12/2020,3
352226,21/12/2020,1
362362,21/12/2020,3
366544,21/12/2020,2
370438,21/12/2020,1
387013,21/12/2020,2
395734,21/12/2020,5
397320,21/12/2020,1
397393,21/12/2020,3
403555,21/12/2020,1
407792,21/12/2020,5
446534,21/12/2020,1
446534,21/12/2020,1
457464,21/12/2020,3
470302,21/12/2020,2
479275,21/12/2020,3
497604,21/12/2020,1
511025,21/12/2020,4
516552,21/12/2020,2
529318,21/12/2020,5
546458,21/12/2020,1
546458,21/12/2020,1
573301,21/12/2020,1
573301,21/12/2020,1
589438,21/12/2020,3
594908,21/12/2020,4
594908,21/12/2020,4
610513,21/12/2020,3
623999,21/12/2020,1
623999,21/12/2020,1
634587,21/12/2020,2
634587,21/12/2020,2
634587,21/12/2020,2
649528,21/12/2020,3
681065,21/12/2020,5
689713,21/12/2020,2
690110,21/12/2020,2
692341,21/12/2020,3
696524,21/12/2020,2
696850,21/12/2020,2
708934,21/12/2020,3
721884,21/12/2020,1
732877,21/12/2020,4
754390,21/12/2020,1
778086,21/12/2020,1
778086,21/12/2020,1
779694,21/12/2020,3
779694,21/12/2020,3
781852,21/12/2020,1
783185,21/12/2020,5
788765,21/12/2020,5
812119,21/12/2020,3
812933,21/12/2020,1
825513,21/12/2020,4
849184,21/12/2020,2
849184,21/12/2020,2
891178,21/12/2020,1
891178,21/12/2020,1
900242,21/12/2020,4
903514,21/12/2020,5
903796,21/12/2020,4
908145,21/12/2020,2
908145,21/12/2020,2
909006,21/12/2020,3
920734,21/12/2020,2
928939,21/12/2020,1
935775,21/12/2020,2
952986,21/12/2020,2
958934,21/12/2020,5
983935,21/12/2020,4
984746,21/12/2020,4
4542,22/12/2020,2
8838,22/12/2020,1
8838,22/12/2020,1
8838,22/12/2020,1
26432,22/12/2020,3
26432,22/12/2020,3
26432,22/12/2020,3
28101,22/12/2020,1
28101,22/12/2020,1
28101,22/12/2020,1
48885,22/12/2020,1
48885,22/12/2020,1
48885,22/12/2020,1
67515,22/12/2020,4
68723,22/12/2020,3
83804,22/12/2020,3
105047,22/12/2020,1
107323,22/12/2020,1
107323,22/12/2020,1
107323,22/12/2020,5
113626,22/12/2020,1
132099,22/12/2020,1
134621,22/12/2020,1
134621,22/12/2020,1
134621,22/12/2020,1
136768,22/12/2020,2
152211,22/12/2020,2
163986,22/12/2020,2
180486,22/12/2020,1
191673,22/12/2020,1
200690,22/12/2020,1
216617,22/12/2020,2
216617,22/12/2020,2
218352,22/12/2020,1
229926,22/12/2020,1
242823,22/12/2020,1
257802,22/12/2020,2
257802,22/12/2020,2
282641,22/12/2020,2
282820,22/12/2020,5
301750,22/12/2020,1
304899,22/12/2020,5
319590,22/12/2020,2
329525,22/12/2020,1
337501,22/12/2020,1
337501,22/12/2020,1
352226,22/12/2020,3
362362,22/12/2020,2
366544,22/12/2020,3
370438,22/12/2020,3
370438,22/12/2020,3
370438,22/12/2020,3
387013,22/12/2020,2
395734,22/12/2020,5
397393,22/12/2020,3
397393,22/12/2020,3
399511,22/12/2020,1
399511,22/12/2020,1
407792,22/12/2020,2
446534,22/12/2020,1
470302,22/12/2020,1
470302,22/12/2020,1
470302,22/12/2020,1
497604,22/12/2020,1
511025,22/12/2020,1
516552,22/12/2020,3
529318,22/12/2020,1
529318,22/12/2020,1
546458,22/12/2020,5
546458,22/12/2020,5
573301,22/12/2020,3
589438,22/12/2020,2
589438,22/12/2020,2
610513,22/12/2020,4
623999,22/12/2020,1
634587,22/12/2020,3
666347,22/12/2020,3
666347,22/12/2020,3
681065,22/12/2020,1
689713,22/12/2020,4
690110,22/12/2020,2
690110,22/12/2020,2
690110,22/12/2020,2
692341,22/12/2020,4
692341,22/12/2020,4
696524,22/12/2020,1
696524,22/12/2020,4
696524,22/12/2020,4
696850,22/12/2020,1
696850,22/12/2020,4
708934,22/12/2020,1
708934,22/12/2020,1
732877,22/12/2020,1
745155,22/12/2020,1
745155,22/12/2020,1
745155,22/12/2020,1
754390,22/12/2020,4
767146,22/12/2020,1
767146,22/12/2020,1
767146,22/12/2020,2
776472,22/12/2020,2
778086,22/12/2020,1
779694,22/12/2020,2
781852,22/12/2020,1
783185,22/12/2020,3
783979,22/12/2020,5
783979,22/12/2020,5
788765,22/12/2020,2
797632,22/12/2020,1
797632,22/12/2020,5
812119,22/12/2020,3
812933,22/12/2020,1
825513,22/12/2020,4
835013,22/12/2020,4
849184,22/12/2020,3
866608,22/12/2020,5
866608,22/12/2020,5
866608,22/12/2020,5
875919,22/12/2020,2
875919,22/12/2020,2
875919,22/12/2020,2
903514,22/12/2020,1
906100,22/12/2020,3
908145,22/12/2020,4
908878,22/12/2020,4
909006,22/12/2020,1
910613,22/12/2020,2
910613,22/12/2020,3
910613,22/12/2020,3
920734,22/12/2020,1
928939,22/12/2020,5
928939,22/12/2020,5
958934,22/12/2020,1
958934,22/12/2020,1
971251,22/12/2020,3
983935,22/12/2020,4
984746,22/12/2020,5
986034,22/12/2020,3
986034,22/12/2020,3
836,23/12/2020,2
836,23/12/2020,2
4542,23/12/2020,2
4542,23/12/2020,2
4542,23/12/2020,2
8838,23/12/2020,1
17472,23/12/2020,4
17472,23/12/2020,4
17472,23/12/2020,5
48885,23/12/2020,1
48885,23/12/2020,1
67515,23/12/2020,3
67515,23/12/2020,3
68723,23/12/2020,1
83804,23/12/2020,2
83804,23/12/2020,2
105047,23/12/2020,3
111047,23/12/2020,2
113626,23/12/2020,1
